 ( 0.755157 + ( 0.000340339 * ( ( ( ( ( 42.6152 * x4 ) - ( 169.753 * x0 ) ) + ( 1.28545 * x3 ) ) + ( 10.9796 * ( x8 * x6 ) ) ) / x1 ) ) )  :  0.0289641 at 4
 ( 0.75507 + ( 0.174937 * ( ( ( ( ( 0.0808545 * x4 ) - ( 0.326991 * x0 ) ) + ( 0.00227958 * x3 ) ) + ( ( ( ( 37.0579 * ( x7 * x6 ) ) )^2 )^2 ^ ( ( 96.9664 * ( ( ( ( 14.2509 * x0 ) )^2 ^ ( 30.6772 * x8 ) ) * x8 ) ) ^ ( ( 37.5164 * x0 ) )^2 ) ) ) / x1 ) ) )  :  0.0293852 at 4
 ( 0.75507 + ( 0.174937 * ( ( ( ( ( 0.0808545 * x4 ) - ( 0.326991 * x0 ) ) + ( 0.00227958 * x3 ) ) + ( ( ( ( 64.7142 * ( x7 * x6 ) ) )^2 )^2 ^ ( ( 48.2752 * ( ( ( 67.1576 * x4 ) ^ ( 4.74617 * x8 ) ) * x8 ) ) ^ ( ( 50.5255 * x0 ) )^2 ) ) ) / x1 ) ) )  :  0.0293852 at 4
 ( 0.755157 + ( 12.0898 * ( ( ( ( ( 0.00119966 * x4 ) - ( 0.00477869 * x0 ) ) + ( 3.61865e-05 * x3 ) ) + ( 0.000310085 * ( x8 * x6 ) ) ) / x1 ) ) )  :  0.0289641 at 5
 ( 1.11226 + ( -0.00355985 * ( ( ( ( ( -6.67615 * x4 ) - ( 17.747 * x6 ) ) + ( 98.8455 * x1 ) ) + ( 57.1457 * ( x3 / ( ( ( ( -146.589 * x0 ) + ( -14.8121 * x5 ) ) + ( -64.9583 * x8 ) ) - ( ( 0.529381 * x2 ) )^2 ) ) ) ) / x1 ) ) )  :  0.0216101 at 6
 ( 0.755157 + ( 0.00034369 * ( ( ( ( ( 42.1996 * x4 ) - ( 168.097 * x0 ) ) + ( 1.27291 * x3 ) ) + ( 10.8725 * ( x8 * x6 ) ) ) / x1 ) ) )  :  0.0289641 at 6
 ( 0.757168 + ( -2.4842e-05 * ( ( 74.6764 * x8 ) + ( 4.24137 * ( ( ( ( ( -203.042 * x4 ) - ( 44.7559 * ( x3 / ( ( -2.97662 * x0 ) )^2 ) ) ) + ( -1.29895 * x3 ) ) + ( -60.2755 * ( x3 / ( ( 6.7211 * x5 ) )^2 ) ) ) / x1 ) ) ) ) )  :  0.019405 at 7
 ( 0.756644 + ( 0.00809235 * ( ( ( ( ( 2.58213 * x4 ) - ( -0.422708 * x7 ) ) + ( 2.62085 * x0 ) ) + ( -53.9512 * ( x3 / ( ( ( ( -440.313 * x0 ) + ( -25.3694 * x5 ) ) + ( 403.312 * x8 ) ) - ( ( 0.370771 * x2 ) )^2 ) ) ) ) / x1 ) ) )  :  0.0181802 at 8
 ( 0.757168 + ( 4.30406e-06 * ( ( -431.014 * x8 ) + ( 110.684 * ( ( ( ( ( 44.9073 * x4 ) - ( -221.467 * ( x3 / ( ( 14.0795 * x0 ) )^2 ) ) ) + ( 0.287291 * x3 ) ) + ( 107.478 * ( x3 / ( ( 19.0838 * x5 ) )^2 ) ) ) / x1 ) ) ) ) )  :  0.019405 at 8
 ( 44.5983 + ( 47.9349 * ( ( -0.000223291 * x3 ) + ( 6.02702e-06 * ( ( ( ( ( 74.1467 * x4 ) - ( -148.704 * ( x3 / ( ( 8.97712 * x0 ) )^2 ) ) ) + ( 0.473329 * x3 ) ) + ( 46.7685 * ( x3 / ( ( 9.85393 * x5 ) )^2 ) ) ) / x1 ) ) ) ) )  :  0.0193753 at 8
