 ( 79.82 + ( -1.30341 * ( ( ( ( 60.6604 * x1 ) - ( ( ( ( 0.00165322 * ( x6 * x7 ) ) - ( 0.0231342 * x5 ) ) )^2 + ( 0.000190959 * x3 ) ) ) - ( 0.0123048 * ( ( ( ( ( 84.5715 * x4 ) + ( -10.9951 * x0 ) ) - ( -188.549 * x8 ) ) )^2 * ( ( x0 / x5 ) / ( ( 96.3718 * x0 ) )^2 ) ) ) ) / x1 ) ) )  :  0.0295989 at 4
 ( 0.879855 + ( -4.41124e-05 * ( ( ( ( -541.836 * ( x4 / x1 ) ) + ( 86.0307 * x0 ) ) + ( 26.8695 * x1 ) ) + ( -68.5178 * x8 ) ) ) )  :  0.0333092 at 4
 ( 0.754831 + ( -8.24747e-06 * ( ( ( ( 66.8375 * x1 ) - ( ( ( ( -0.657214 * ( x6 * x7 ) ) - ( -9.19675 * x5 ) ) )^2 + ( 30.1788 * x3 ) ) ) - ( 89.0655 * ( ( ( ( ( 148.305 * x4 ) + ( -19.2809 * x0 ) ) - ( -330.646 * x8 ) ) )^2 * ( ( x0 / x5 ) / ( ( 36.1676 * x0 ) )^2 ) ) ) ) / x1 ) ) )  :  0.0295989 at 5
 ( -315.827 + ( -173.699 * ( ( ( ( -261.63 * x1 ) - ( ( ( ( 0.00329657 * ( x6 * x7 ) ) - ( 0.0138431 * x5 ) ) )^2 + ( 0.000268263 * x3 ) ) ) - ( -1.84249e-07 * ( ( ( ( 44.1695 * x6 ) - ( 174.943 * x8 ) ) )^2 * ( ( x0 / x5 ) / x5 ) ) ) ) / ( ( ( -0.0662462 * ( x4 / x1 ) ) + ( 0.0210812 * x0 ) ) + ( 143.541 * x1 ) ) ) ) )  :  0.0290269 at 6
 ( 0.741364 + ( -4.145e-06 * ( ( ( ( 59.5454 * x1 ) - ( ( ( ( 1.25739 * ( x6 * x7 ) ) - ( 13.8242 * x5 ) ) )^2 + ( 66.4097 * x3 ) ) ) - ( 72.9413 * ( ( ( ( ( 148.775 * x4 ) + ( 88.9823 * x1 ) ) - ( 55.0275 * x8 ) ) )^2 * ( ( x0 / x5 ) / ( ( 28.686 * x0 ) )^2 ) ) ) ) / x1 ) ) )  :  0.0275559 at 6
 ( 0.754506 + ( -4.22702e-06 * ( ( ( ( 53.5747 * x1 ) - ( ( ( ( 0.91802 * ( x6 * x7 ) ) - ( 12.8463 * x5 ) ) )^2 + ( 58.8828 * x3 ) ) ) - ( 106.226 * ( ( ( ( ( 247.754 * x4 ) + ( -32.21 * x0 ) ) - ( -552.365 * x8 ) ) )^2 * ( ( x0 / x5 ) / ( ( -47.2342 * x0 ) )^2 ) ) ) ) / x1 ) ) )  :  0.0295988 at 6
 ( 0.803642 + ( 28.5027 * ( ( -0.000126468 * x0 ) - ( 1.74175e-06 * ( ( ( ( 58.3919 * x1 ) - ( ( ( ( ( ( -3.24978 * x0 ) + ( 3.10949 * x5 ) ) + ( 58.337 * x8 ) ) - ( 60.8835 * x8 ) ) )^2 + ( 3.96273 * x3 ) ) ) + ( -357.9 * x4 ) ) / x1 ) ) ) ) )  :  0.0267662 at 8
 ( -217.871 + ( -89.4846 * ( ( ( ( -220.444 * x1 ) - ( ( 0.0151906 * x4 ) + ( 0.000353287 * x3 ) ) ) - ( 78.0234 * ( ( ( 3.03883e-09 * x3 ) + ( ( 95.5455 * ( ( ( -0.00153121 * x2 ) )^2 / x1 ) ) )^2 ) * ( ( x0 / x5 ) / x5 ) ) ) ) / ( ( ( -0.017067 * ( x4 / x1 ) ) + ( 0.0205871 * x0 ) ) + ( 90.2266 * x1 ) ) ) ) )  :  0.0267037 at 8
 ( 1.61139 + ( -0.0132611 * ( ( ( ( 64.9462 * x1 ) - ( ( ( ( -0.0169261 * ( x6 * x7 ) ) - ( -0.230321 * x5 ) ) )^2 + ( 0.0194287 * x3 ) ) ) - ( 82.0132 * ( ( ( ( ( 7.23054 * x4 ) + ( 79.0162 * x1 ) ) - ( 83.83 * x1 ) ) )^2 * ( ( x0 / x5 ) / ( ( 58.1606 * x0 ) )^2 ) ) ) ) / x1 ) ) )  :  0.0262031 at 8
 ( 0.756557 + ( -3.21143e-05 * ( ( ( ( 27.3121 * x1 ) - ( ( ( ( ( 0.0616794 * ( x8 * ( ( 108.282 * x4 ) - ( 39.2454 * x1 ) ) ) ) + ( -2.50643 * x4 ) ) - ( 0.9344 * x5 ) ) )^2 + ( 12.7813 * x3 ) ) ) - ( -1527.29 * x0 ) ) / x1 ) ) )  :  0.0259228 at 8
