 ( 0.779592 + ( 0.0154843 * ( x4 * ( ( ( 2.68127 * x3 ) - ( ( ( 9.49826 * x5 ) - ( -217.824 * x0 ) ) + ( -13.1682 * x7 ) ) ) / ( ( ( ( 13.313 * x1 ) )^2 - ( -383.4 * x4 ) ) - ( 28.7641 * ( x0 * x6 ) ) ) ) ) ) )  :  0.0246227 at 4
 ( 0.800347 + ( 194.962 * ( x4 / ( ( -28.2319 * x1 ) )^2 ) ) )  :  0.0366421 at 4
 ( 0.756379 + ( -0.030726 * ( x0 * ( ( ( 1.27936 * x3 ) - ( ( ( -8.95529 * x5 ) - ( 106.297 * x4 ) ) + ( 30.6343 * x7 ) ) ) / ( ( ( ( -9.1594 * ( x6 * x7 ) ) - ( -15.7742 * x5 ) ) - ( -5.0026 * x4 ) ) - ( 189.872 * ( x0 * x1 ) ) ) ) ) ) )  :  0.0231145 at 6
 ( 0.701699 + ( 0.0159527 * ( ( ( -51.2385 * ( ( ( ( -42.5303 * x2 ) - ( ( ( 256.6 * x5 ) - ( -11.0428 * ( ( ( 73.808 * ( x1 / ( ( ( ( 9.87939 * x5 ) )^2 - ( 77.062 * x4 ) ) - ( 65.6315 * ( x0 * x6 ) ) ) ) ) )^2 / ( ( 0.132467 * x1 ) )^2 ) ) ) + ( ( -3.35819 * x1 ) )^2 ) ) / ( ( ( ( 1.20536 * x1 ) )^2 - ( -252.154 * x4 ) ) - ( 6.70206 * ( x0 * x6 ) ) ) ) / ( ( -8.28039 * x5 ) )^2 ) ) - ( -0.0451545 * x1 ) ) - ( 51.9443 * ( ( ( 40.6133 * x0 ) - ( ( 108.688 * x1 ) + ( 56.1387 * x4 ) ) ) / ( ( ( ( 7.58585 * x1 ) )^2 - ( -114.442 * x4 ) ) - ( 6.61293 * ( x0 * x6 ) ) ) ) ) ) ) )  :  0.0213672 at 8
 ( 0.753622 + ( 0.0879835 * ( ( ( -1.26427 * x3 ) - ( ( ( 82.8856 * x4 ) - ( 179.07 * x0 ) ) + ( 10.1379 * x7 ) ) ) / ( ( ( ( 29.0128 * ( ( x4 / ( ( 93.3606 * x1 ) )^2 ) / ( ( 49.1537 * x5 ) )^2 ) ) - ( 328.543 * x1 ) ) - ( 4.14831 * x4 ) ) - ( -5.02891 * ( x0 * x6 ) ) ) ) ) )  :  0.0229239 at 8
 ( 0.758955 + ( 0.029059 * ( x0 * ( ( ( -0.716676 * x3 ) - ( ( ( 14.7291 * x5 ) - ( -80.9239 * x4 ) ) + ( -13.8479 * x7 ) ) ) / ( ( ( 41.9622 * x2 ) - ( 3.17702 * x4 ) ) - ( 127.951 * ( x0 * x1 ) ) ) ) ) ) )  :  0.0204706 at 9
 ( 0.743323 + ( 0.188082 * ( ( ( -0.385176 * x3 ) - ( ( ( 29.6437 * x4 ) - ( 44.2652 * x0 ) ) + ( 2.88269 * x7 ) ) ) / ( ( ( ( -451.268 * ( ( ( 59.2167 * ( x0 * ( ( ( 31.8102 * x3 ) - ( ( 0.00215052 * x1 ) )^2 ) / ( ( ( 1.44188 * x3 ) - ( -496.747 * x0 ) ) - ( -7.39231 * ( x0 * x4 ) ) ) ) ) ) - ( 481.994 * x1 ) ) / ( ( 32.2635 * x5 ) )^2 ) ) - ( 218.084 * x1 ) ) - ( 4.48019 * x4 ) ) - ( -45.2288 * ( ( x4 / ( x1 * x4 ) ) * x6 ) ) ) ) ) )  :  0.0196363 at 12
 ( -297.182 + ( -220.629 * ( ( ( 0.000179867 * x3 ) - ( -242.042 * x1 ) ) / ( ( ( ( 3.76678 * ( ( ( 9.66682 * ( x1 / ( ( ( ( ( 4.12946e-06 * x4 ) )^2 )^2 - ( -153.418 * x4 ) ) - ( -6.58379 * ( x0 * x6 ) ) ) ) ) )^2 / x0 ) ) - ( 179.242 * x1 ) ) - ( -0.012818 * x4 ) ) - ( 0.00257304 * ( x0 * x6 ) ) ) ) ) )  :  0.0201478 at 12
 ( 0.748476 + ( 0.0671026 * ( ( ( -0.883042 * x3 ) - ( ( ( 76.9461 * x4 ) - ( 116.307 * x0 ) ) + ( 13.2239 * x7 ) ) ) / ( ( ( ( 67.9664 * ( ( x1 / x0 ) / ( ( -0.631352 * x5 ) )^2 ) ) - ( 196.719 * x1 ) ) - ( 4.34926 * x4 ) ) - ( -2.13103 * ( x0 * x6 ) ) ) ) ) )  :  0.0193094 at 14
 ( 0.717174 + ( 0.0141259 * ( ( ( -68.0063 * ( ( ( ( 164.914 * x2 ) - ( ( ( -101.122 * x5 ) - ( 106.198 * ( ( ( 163.662 * ( x1 / x4 ) ) )^2 / ( ( 10.5825 * x1 ) )^2 ) ) ) + ( ( ( -151.738 * ( ( ( x4 / ( ( 75.5739 * x0 ) - ( ( ( ( 42.3933 * ( x1 / ( ( 56.4983 * x3 ) )^2 ) ) - ( -3.90393 * x1 ) ) - ( 239.808 * x4 ) ) - ( 2.88595 * x1 ) ) ) ) * x0 ) / ( ( -0.117604 * x5 ) )^2 ) ) - ( -18.815 * x2 ) ) )^2 ) ) / ( ( 68.5814 * x4 ) - ( 80.8625 * ( ( ( ( 3.18707 * x1 ) )^2 - ( 39.7087 * x4 ) ) * x6 ) ) ) ) / ( ( 37.3272 * x5 ) )^2 ) ) - ( -0.0392186 * x1 ) ) - ( 89.4621 * ( ( ( 52.4926 * x0 ) - ( ( 153.569 * x1 ) + ( 84.781 * x4 ) ) ) / ( ( ( ( -12.1995 * x1 ) )^2 - ( -263.718 * x4 ) ) - ( 8.56341 * ( x0 * x6 ) ) ) ) ) ) ) )  :  0.0183808 at 14
