 ( 1.01019 + ( -17.0057 * ( ( ( ( 16.2283 * x1 ) - ( ( 73.2972 * ( x4 / ( ( 5.42975 * x4 ) + ( 13.2749 * x1 ) ) ) ) )^2 ) )^2 / ( ( 142.249 * x1 ) )^2 ) ) )  :  0.0277164 at 6
 ( -283.475 + ( 69.5871 * ( ( ( ( -161.547 * x1 ) - ( ( 0.000596812 * ( ( ( ( 31.0563 * x4 ) + ( ( 1.27642 * x1 ) )^2 ) + ( -120.249 * x8 ) ) / x0 ) ) ^ ( 68.2761 * ( x2 / x3 ) ) ) ) )^2 / ( ( 79.9367 * x1 ) )^2 ) ) )  :  0.0239355 at 8
 ( 1.14802 + ( -59.2571 * ( ( ( ( 7.38485 * x1 ) - ( ( 68.7435 * ( ( ( ( 62.2066 * x4 ) + ( ( 1.67202 * x1 ) )^2 ) + ( -175.254 * x8 ) ) / x0 ) ) ^ ( 78.263 * ( x2 / x3 ) ) ) ) )^2 / ( ( 86.5071 * x1 ) )^2 ) ) )  :  0.0233913 at 9
 ( -116.346 + ( 91.6912 * ( ( ( ( 0.0191844 * x0 ) - ( ( ( ( 0.000686678 * ( x8 * x4 ) ) - ( ( ( 103.062 * x1 ) - ( ( 7.12619 * x4 ) ^ ( 227.408 * ( x2 / x3 ) ) ) ) + ( 6.32179 * ( x2 / ( ( ( 7.63121 * ( x2 / ( ( ( ( 77.2289 * x4 ) + ( ( -0.164637 * x1 ) )^2 ) + ( -0.471591 * x8 ) ) / x2 ) ) ) )^2 ^ ( 113.748 * ( x2 / x3 ) ) ) ) ) ) ) )^2 ^ ( 127.92 * ( x2 / x3 ) ) ) ) )^2 / ( ( 90.7611 * x1 ) )^2 ) ) )  :  0.0233828 at 11
 ( 1.13359 + ( 37.771 * ( ( ( ( -1.19901 * x1 ) - ( -0.0839287 * x4 ) ) + ( 0.547522 * ( x1 / x0 ) ) ) / ( ( 16.3315 * x0 ) + ( 111.986 * x1 ) ) ) ) )  :  0.0207968 at 11
 ( -28.7197 + ( 0.000546575 * ( ( 66.1491 * ( ( ( ( 522.866 * x1 ) - ( ( -420.543 * x1 ) - ( 0.30755 * x4 ) ) ) )^2 / ( ( ( 33.0801 * x1 ) )^2 + ( ( 53.2059 * ( ( ( 35.1409 * x5 ) + ( 0.00536896 * ( ( ( ( 0.964557 * x4 ) + ( 44.2404 * x1 ) ) + ( ( 38.3299 * x1 ) - ( ( 93.1528 * ( ( ( ( 95.9139 * ( ( ( 44.0935 * x3 ) + ( 127.057 * ( x4 / x0 ) ) ) / ( ( 0.025225 * x2 ) )^2 ) ) + ( 68.5162 * x6 ) ) + ( 84.6689 * x0 ) ) / x1 ) ) + ( 35.8847 * x1 ) ) ) ) / x0 ) ) ) / ( ( 113.46 * x1 ) )^2 ) ) - ( ( -24.6657 * x2 ) + ( 90.2744 * x1 ) ) ) ) ) ) - ( -1.45227 * x1 ) ) ) )  :  0.0225803 at 11
 ( 1.18441 + ( -2.34152e-05 * ( ( 63.2315 * ( ( ( ( 149.694 * x1 ) - ( ( -27.8007 * x1 ) - ( -10.7954 * x4 ) ) ) )^2 / ( ( ( -11.5281 * x1 ) )^2 + ( ( ( 4.04901 * x2 ) )^2 - ( ( 70.7671 * x2 ) + ( 158.435 * x1 ) ) ) ) ) ) - ( ( -35.3642 * x4 ) - ( 146.947 * x0 ) ) ) ) )  :  0.0228534 at 11
 ( 1.13359 + ( -0.220439 * ( ( ( ( 213.952 * x1 ) - ( 14.9763 * x4 ) ) + ( -97.7003 * ( x1 / x0 ) ) ) / ( ( 17.0079 * x0 ) + ( 116.624 * x1 ) ) ) ) )  :  0.0207968 at 12
 ( 1.13359 + ( 0.581577 * ( ( ( ( -55.2104 * x1 ) - ( -3.86465 * x4 ) ) + ( 25.2116 * ( x1 / x0 ) ) ) / ( ( 11.5791 * x0 ) + ( 79.3987 * x1 ) ) ) ) )  :  0.0207968 at 12
 ( -246.904 + ( 0.0851594 * ( ( 98.8009 * ( ( ( ( 218.264 * x1 ) - ( ( -195.958 * x1 ) - ( 0.0173663 * x4 ) ) ) )^2 / ( ( ( 76.3563 * x1 ) )^2 + ( ( 76.878 * ( ( ( -45.4566 * x5 ) + ( 70.6118 * ( ( ( ( 5.18977 * x4 ) + ( -59.6169 * x1 ) ) + ( ( -25.957 * x1 ) - ( ( 21.6753 * ( ( ( ( 37.918 * ( ( ( -4.26292 * x3 ) + ( 41.5097 * ( x4 / x0 ) ) ) / ( ( 1.84398 * x2 ) )^2 ) ) + ( -2.40767 * x6 ) ) + ( 62.949 * x0 ) ) / x1 ) ) + ( 203.773 * x1 ) ) ) ) / x0 ) ) ) / ( ( 8.64416 * x1 ) )^2 ) ) - ( ( -24.6915 * x2 ) + ( 46.8809 * x1 ) ) ) ) ) ) - ( -0.00679564 * x1 ) ) ) )  :  0.0184983 at 12
